parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,SD,South Dakota,Legal,representation,0.0176,1.76%,11.17%,0.1117
origin,SD,South Dakota,Legal,translation & interpretation,0.0176,1.76%,13.43%,0.1343
origin,SD,South Dakota,Work,interview training,0.0059,0.59%,2.98%,0.0298
origin,SD,South Dakota,Work,help find work,0.0059,0.59%,63.76%,0.6376
origin,SD,South Dakota,Work,job placement,0.0059,0.59%,28.91%,0.2891
origin,SD,South Dakota,Work,resume development,0.0059,0.59%,3.61%,0.0361
origin,SD,South Dakota,Money,government benefits,0.1228,12.28%,6.97%,0.0697
origin,SD,South Dakota,Money,help pay for childcare,0.1228,12.28%,1.59%,0.0159
origin,SD,South Dakota,Money,financial aid & loans,0.1228,12.28%,2.78%,0.0278
origin,SD,South Dakota,Money,help pay for work expenses,0.1228,12.28%,1.2%,0.012
origin,SD,South Dakota,Money,help pay for car,0.1228,12.28%,7.7%,0.077
origin,SD,South Dakota,Money,emergency payments,0.1228,12.28%,1.34%,0.0134
origin,SD,South Dakota,Money,personal loans,0.1228,12.28%,1.78%,0.0178
origin,SD,South Dakota,Money,financial assistance,0.1228,12.28%,59.55%,0.5955
origin,SD,South Dakota,Money,help pay for school,0.1228,12.28%,4.91%,0.0491
origin,SD,South Dakota,Money,financial education,0.1228,12.28%,3.73%,0.0373
origin,SD,South Dakota,Money,loans,0.1228,12.28%,1.44%,0.0144
origin,SD,South Dakota,Money,insurance,0.1228,12.28%,1.68%,0.0168
origin,SD,South Dakota,Other,other,0.2397,23.97%,85.47%,0.8547
origin,SD,South Dakota,Transit,transportation for healthcare,0.0418,4.18%,13.4%,0.134
origin,SD,South Dakota,Transit,help pay for gas,0.0418,4.18%,17.14%,0.1714
origin,SD,South Dakota,Transit,transportation,0.0418,4.18%,44.92%,0.4492
origin,SD,South Dakota,Transit,bus passes,0.0418,4.18%,8.28%,0.0828
origin,SD,South Dakota,Transit,help pay for transit,0.0418,4.18%,13.37%,0.1337
origin,SD,South Dakota,Care,adoption & foster care,0.1129,11.29%,1.32%,0.0132
origin,SD,South Dakota,Care,bereavement,0.1129,11.29%,1.42%,0.0142
origin,SD,South Dakota,Care,support network,0.1129,11.29%,40.37%,0.4037
origin,SD,South Dakota,Care,residential care,0.1129,11.29%,1.72%,0.0172
origin,SD,South Dakota,Care,preschool,0.1129,11.29%,1.2%,0.012
origin,SD,South Dakota,Care,head start,0.1129,11.29%,2.65%,0.0265
origin,SD,South Dakota,Care,daytime care,0.1129,11.29%,2.83%,0.0283
origin,SD,South Dakota,Care,physical safety,0.1129,11.29%,2.78%,0.0278
origin,SD,South Dakota,Care,burial & funeral help,0.1129,11.29%,2.24%,0.0224
origin,SD,South Dakota,Care,animal welfare,0.1129,11.29%,4.57%,0.0457
origin,SD,South Dakota,Care,support groups,0.1129,11.29%,14.99%,0.1499
origin,SD,South Dakota,Care,navigating the system,0.1129,11.29%,16.49%,0.1649
origin,SD,South Dakota,Education,skills & training,0.0418,4.18%,26.63%,0.2663
origin,SD,South Dakota,Education,computer class,0.0418,4.18%,1.11%,0.0111
origin,SD,South Dakota,Education,more education,0.0418,4.18%,50.17%,0.5017
origin,SD,South Dakota,Education,screening & exams,0.0418,4.18%,2.89%,0.0289
origin,SD,South Dakota,Education,help find school,0.0418,4.18%,2.26%,0.0226
origin,SD,South Dakota,Education,english as a second language (esl),0.0418,4.18%,3.23%,0.0323
origin,SD,South Dakota,Education,specialized training,0.0418,4.18%,2.01%,0.0201
origin,SD,South Dakota,Education,supported employment,0.0418,4.18%,3.59%,0.0359
origin,SD,South Dakota,Education,alternative education,0.0418,4.18%,1.93%,0.0193
origin,SD,South Dakota,Education,ged/high-school equivalency,0.0418,4.18%,1.62%,0.0162
origin,SD,South Dakota,Food,emergency food,0.0984,9.84%,6.96%,0.0696
origin,SD,South Dakota,Food,meals,0.0984,9.84%,9.03%,0.0903
origin,SD,South Dakota,Food,help pay for food,0.0984,9.84%,7.27%,0.0727
origin,SD,South Dakota,Food,community gardens,0.0984,9.84%,1.26%,0.0126
origin,SD,South Dakota,Food,food delivery,0.0984,9.84%,8.88%,0.0888
origin,SD,South Dakota,Food,food pantry,0.0984,9.84%,58.04%,0.5804
origin,SD,South Dakota,Food,nutrition education,0.0984,9.84%,3.16%,0.0316
origin,SD,South Dakota,Food,government food benefits,0.0984,9.84%,4.42%,0.0442
origin,SD,South Dakota,Housing,help pay for utilities,0.1366,13.66%,11.75%,0.1175
origin,SD,South Dakota,Housing,housing vouchers,0.1366,13.66%,3.36%,0.0336
origin,SD,South Dakota,Housing,residential housing,0.1366,13.66%,3.83%,0.0383
origin,SD,South Dakota,Housing,housing,0.1366,13.66%,1.63%,0.0163
origin,SD,South Dakota,Housing,short-term housing,0.1366,13.66%,4.54%,0.0454
origin,SD,South Dakota,Housing,help pay for housing,0.1366,13.66%,31.15%,0.3115
origin,SD,South Dakota,Housing,help find housing,0.1366,13.66%,6.96%,0.0696
origin,SD,South Dakota,Housing,help pay for internet or phone,0.1366,13.66%,4.1%,0.041
origin,SD,South Dakota,Housing,temporary shelter,0.1366,13.66%,15.72%,0.1572
origin,SD,South Dakota,Housing,long-term housing,0.1366,13.66%,4.47%,0.0447
origin,SD,South Dakota,Housing,maintenance & repairs,0.1366,13.66%,3.62%,0.0362
origin,SD,South Dakota,Housing,housing advice,0.1366,13.66%,1.26%,0.0126
origin,SD,South Dakota,Health,vision care,0.1321,13.21%,1.75%,0.0175
origin,SD,South Dakota,Health,disability benefits,0.1321,13.21%,1.44%,0.0144
origin,SD,South Dakota,Health,dental care,0.1321,13.21%,3.3%,0.033
origin,SD,South Dakota,Health,medical supplies,0.1321,13.21%,6.23%,0.0623
origin,SD,South Dakota,Health,parenting education,0.1321,13.21%,1.28%,0.0128
origin,SD,South Dakota,Health,help pay for healthcare,0.1321,13.21%,15.98%,0.1598
origin,SD,South Dakota,Health,medical care,0.1321,13.21%,14.87%,0.1487
origin,SD,South Dakota,Health,end-of-life care,0.1321,13.21%,6.02%,0.0602
origin,SD,South Dakota,Health,sexual and reproductive health,0.1321,13.21%,2.16%,0.0216
origin,SD,South Dakota,Health,prescription assistance,0.1321,13.21%,1.81%,0.0181
origin,SD,South Dakota,Health,mental health care,0.1321,13.21%,8.51%,0.0851
origin,SD,South Dakota,Health,health insurance,0.1321,13.21%,1.08%,0.0108
origin,SD,South Dakota,Health,community support services,0.1321,13.21%,5.63%,0.0563
origin,SD,South Dakota,Health,health education,0.1321,13.21%,10.7%,0.107
origin,SD,South Dakota,Health,addiction & recovery,0.1321,13.21%,2.84%,0.0284
origin,SD,South Dakota,Goods,home goods,0.0504,5.04%,10.76%,0.1076
origin,SD,South Dakota,Goods,toys & gifts,0.0504,5.04%,16.07%,0.1607
origin,SD,South Dakota,Goods,baby clothes,0.0504,5.04%,1.96%,0.0196
origin,SD,South Dakota,Goods,supplies for school,0.0504,5.04%,1.96%,0.0196
origin,SD,South Dakota,Goods,clothing,0.0504,5.04%,26.47%,0.2647
origin,SD,South Dakota,Goods,baby supplies,0.0504,5.04%,8.35%,0.0835
origin,SD,South Dakota,Goods,diapers & formula,0.0504,5.04%,11.38%,0.1138
origin,SD,South Dakota,Goods,furniture,0.0504,5.04%,5.96%,0.0596
origin,SD,South Dakota,Goods,assistive technology,0.0504,5.04%,1.35%,0.0135
origin,SD,South Dakota,Goods,clothes for work,0.0504,5.04%,1.34%,0.0134
origin,SD,South Dakota,Goods,personal care items,0.0504,5.04%,6.59%,0.0659
origin,SD,South Dakota,Goods,personal safety,0.0504,5.04%,2.61%,0.0261
"",TN,Tennessee,origin,origin,0,"","",0
origin,TN,Tennessee,Housing,temporary shelter,0.2258,22.58%,9%,0.09
origin,TN,Tennessee,Housing,maintenance & repairs,0.2258,22.58%,3.94%,0.0394
origin,TN,Tennessee,Housing,independent living,0.2258,22.58%,1.32%,0.0132
origin,TN,Tennessee,Housing,help pay for utilities,0.2258,22.58%,20.28%,0.2028
origin,TN,Tennessee,Housing,housing vouchers,0.2258,22.58%,3.56%,0.0356
origin,TN,Tennessee,Housing,public housing,0.2258,22.58%,1.72%,0.0172
origin,TN,Tennessee,Housing,short-term housing,0.2258,22.58%,2.86%,0.0286
origin,TN,Tennessee,Housing,sober living,0.2258,22.58%,1.78%,0.0178
origin,TN,Tennessee,Housing,long-term housing,0.2258,22.58%,3.46%,0.0346
origin,TN,Tennessee,Housing,residential housing,0.2258,22.58%,2.48%,0.0248
origin,TN,Tennessee,Housing,help pay for housing,0.2258,22.58%,25.45%,0.2545
origin,TN,Tennessee,Housing,help find housing,0.2258,22.58%,9.34%,0.0934
origin,TN,Tennessee,Housing,health & safety,0.2258,22.58%,1.04%,0.0104
origin,TN,Tennessee,Housing,housing,0.2258,22.58%,3%,0.03
origin,TN,Tennessee,Housing,help pay for internet or phone,0.2258,22.58%,3.09%,0.0309
origin,TN,Tennessee,Legal,legal,0.0094,0.94%,2.54%,0.0254
origin,TN,Tennessee,Legal,mediation,0.0094,0.94%,3.57%,0.0357
origin,TN,Tennessee,Legal,identification recovery,0.0094,0.94%,2.52%,0.0252
origin,TN,Tennessee,Legal,representation,0.0094,0.94%,20.67%,0.2067
origin,TN,Tennessee,Legal,citizenship & immigration,0.0094,0.94%,14.52%,0.1452
origin,TN,Tennessee,Legal,discrimination & civil rights,0.0094,0.94%,5.17%,0.0517
origin,TN,Tennessee,Legal,advocacy & legal aid,0.0094,0.94%,33.97%,0.3397
origin,TN,Tennessee,Legal,translation & interpretation,0.0094,0.94%,5.99%,0.0599
origin,TN,Tennessee,Legal,workplace rights,0.0094,0.94%,4.84%,0.0484
origin,TN,Tennessee,Transit,bus passes,0.0532,5.32%,7.22%,0.0722
origin,TN,Tennessee,Transit,transportation,0.0532,5.32%,46.87%,0.4687
origin,TN,Tennessee,Transit,help pay for transit,0.0532,5.32%,9.28%,0.0928
origin,TN,Tennessee,Transit,transportation for healthcare,0.0532,5.32%,21.66%,0.2166
origin,TN,Tennessee,Transit,help pay for gas,0.0532,5.32%,11.06%,0.1106
origin,TN,Tennessee,Health,vision care,0.0855,8.55%,5.88%,0.0588
origin,TN,Tennessee,Health,disability benefits,0.0855,8.55%,3.71%,0.0371
origin,TN,Tennessee,Health,exercise & fitness,0.0855,8.55%,1.11%,0.0111
origin,TN,Tennessee,Health,parenting education,0.0855,8.55%,1.73%,0.0173
origin,TN,Tennessee,Health,medical care,0.0855,8.55%,4.62%,0.0462
origin,TN,Tennessee,Health,health insurance,0.0855,8.55%,2.32%,0.0232
origin,TN,Tennessee,Health,health,0.0855,8.55%,1.23%,0.0123
origin,TN,Tennessee,Health,in-home support,0.0855,8.55%,3.35%,0.0335
origin,TN,Tennessee,Health,residential treatment,0.0855,8.55%,1.09%,0.0109
origin,TN,Tennessee,Health,medical supplies,0.0855,8.55%,5.66%,0.0566
origin,TN,Tennessee,Health,dental care,0.0855,8.55%,8.6%,0.086
origin,TN,Tennessee,Health,individual counseling,0.0855,8.55%,1.57%,0.0157
origin,TN,Tennessee,Health,counseling,0.0855,8.55%,2.02%,0.0202
origin,TN,Tennessee,Health,prescription assistance,0.0855,8.55%,5.52%,0.0552
origin,TN,Tennessee,Health,help pay for healthcare,0.0855,8.55%,8.3%,0.083
origin,TN,Tennessee,Health,end-of-life care,0.0855,8.55%,1.95%,0.0195
origin,TN,Tennessee,Health,addiction & recovery,0.0855,8.55%,1.35%,0.0135
origin,TN,Tennessee,Health,health education,0.0855,8.55%,2.63%,0.0263
origin,TN,Tennessee,Health,primary care,0.0855,8.55%,1.16%,0.0116
origin,TN,Tennessee,Health,mental health care,0.0855,8.55%,4.58%,0.0458
origin,TN,Tennessee,Health,community support services,0.0855,8.55%,4.79%,0.0479
origin,TN,Tennessee,Health,outpatient treatment,0.0855,8.55%,1.13%,0.0113
origin,TN,Tennessee,Goods,personal safety,0.0452,4.52%,2.13%,0.0213
origin,TN,Tennessee,Goods,toys & gifts,0.0452,4.52%,13.42%,0.1342
origin,TN,Tennessee,Goods,baby supplies,0.0452,4.52%,8.23%,0.0823
origin,TN,Tennessee,Goods,baby clothes,0.0452,4.52%,1.79%,0.0179
origin,TN,Tennessee,Goods,home goods,0.0452,4.52%,4.42%,0.0442
origin,TN,Tennessee,Goods,blankets & fans,0.0452,4.52%,1.07%,0.0107
origin,TN,Tennessee,Goods,diapers & formula,0.0452,4.52%,9.41%,0.0941
origin,TN,Tennessee,Goods,supplies for school,0.0452,4.52%,2.47%,0.0247
origin,TN,Tennessee,Goods,support & service animals,0.0452,4.52%,3.28%,0.0328
origin,TN,Tennessee,Goods,personal care items,0.0452,4.52%,4.51%,0.0451
origin,TN,Tennessee,Goods,furniture,0.0452,4.52%,7.93%,0.0793
origin,TN,Tennessee,Goods,clothing,0.0452,4.52%,29.23%,0.2923
origin,TN,Tennessee,Goods,assistive technology,0.0452,4.52%,2.75%,0.0275
origin,TN,Tennessee,Work,help find work,0.0073,0.73%,37.38%,0.3738
origin,TN,Tennessee,Work,interview training,0.0073,0.73%,1.41%,0.0141
origin,TN,Tennessee,Work,resume development,0.0073,0.73%,2.34%,0.0234
origin,TN,Tennessee,Work,work,0.0073,0.73%,2.15%,0.0215
origin,TN,Tennessee,Work,job placement,0.0073,0.73%,53.82%,0.5382
origin,TN,Tennessee,Other,other,0.2784,27.84%,80.33%,0.8033
origin,TN,Tennessee,Food,meals,0.1425,14.25%,5.46%,0.0546
origin,TN,Tennessee,Food,food,0.1425,14.25%,5.04%,0.0504
origin,TN,Tennessee,Food,food pantry,0.1425,14.25%,54.94%,0.5494
origin,TN,Tennessee,Food,government food benefits,0.1425,14.25%,4.63%,0.0463
origin,TN,Tennessee,Food,food delivery,0.1425,14.25%,10.34%,0.1034
origin,TN,Tennessee,Food,help pay for food,0.1425,14.25%,7.54%,0.0754
origin,TN,Tennessee,Food,emergency food,0.1425,14.25%,8.91%,0.0891
origin,TN,Tennessee,Food,nutrition education,0.1425,14.25%,1.39%,0.0139
origin,TN,Tennessee,Education,english as a second language (esl),0.0152,1.52%,11.23%,0.1123
origin,TN,Tennessee,Education,education,0.0152,1.52%,1.31%,0.0131
origin,TN,Tennessee,Education,specialized training,0.0152,1.52%,7.23%,0.0723
origin,TN,Tennessee,Education,alternative education,0.0152,1.52%,2.81%,0.0281
origin,TN,Tennessee,Education,special education,0.0152,1.52%,1.91%,0.0191
origin,TN,Tennessee,Education,screening & exams,0.0152,1.52%,1.45%,0.0145
origin,TN,Tennessee,Education,tutoring,0.0152,1.52%,4.66%,0.0466
origin,TN,Tennessee,Education,computer class,0.0152,1.52%,5.62%,0.0562
origin,TN,Tennessee,Education,ged/high-school equivalency,0.0152,1.52%,7.29%,0.0729
origin,TN,Tennessee,Education,basic literacy,0.0152,1.52%,1.55%,0.0155
origin,TN,Tennessee,Education,supported employment,0.0152,1.52%,9.91%,0.0991
origin,TN,Tennessee,Education,skills assessment,0.0152,1.52%,1.68%,0.0168
origin,TN,Tennessee,Education,more education,0.0152,1.52%,20.35%,0.2035
origin,TN,Tennessee,Education,skills & training,0.0152,1.52%,15.24%,0.1524
origin,TN,Tennessee,Education,help find school,0.0152,1.52%,3.59%,0.0359
origin,TN,Tennessee,Care,residential care,0.0532,5.32%,2.08%,0.0208
origin,TN,Tennessee,Care,navigating the system,0.0532,5.32%,5.78%,0.0578
origin,TN,Tennessee,Care,childcare,0.0532,5.32%,1.95%,0.0195
origin,TN,Tennessee,Care,support groups,0.0532,5.32%,20.3%,0.203
origin,TN,Tennessee,Care,adult daycare,0.0532,5.32%,2.68%,0.0268
origin,TN,Tennessee,Care,mentoring,0.0532,5.32%,1.48%,0.0148
origin,TN,Tennessee,Care,adoption & foster care,0.0532,5.32%,1.47%,0.0147
origin,TN,Tennessee,Care,support network,0.0532,5.32%,12.71%,0.1271
origin,TN,Tennessee,Care,burial & funeral help,0.0532,5.32%,6.19%,0.0619
origin,TN,Tennessee,Care,head start,0.0532,5.32%,2.49%,0.0249
origin,TN,Tennessee,Care,case management,0.0532,5.32%,1.93%,0.0193
origin,TN,Tennessee,Care,physical safety,0.0532,5.32%,2.01%,0.0201
origin,TN,Tennessee,Care,recreation,0.0532,5.32%,1.37%,0.0137
origin,TN,Tennessee,Care,animal welfare,0.0532,5.32%,11.03%,0.1103
origin,TN,Tennessee,Care,care,0.0532,5.32%,2.01%,0.0201
origin,TN,Tennessee,Care,disaster response,0.0532,5.32%,1.48%,0.0148
origin,TN,Tennessee,Care,day camp,0.0532,5.32%,1.07%,0.0107
origin,TN,Tennessee,Care,daytime care,0.0532,5.32%,2.23%,0.0223
origin,TN,Tennessee,Care,bereavement,0.0532,5.32%,4.04%,0.0404
origin,TN,Tennessee,Care,relief for caregivers,0.0532,5.32%,2.01%,0.0201
origin,TN,Tennessee,Money,financial aid & loans,0.0845,8.45%,4.79%,0.0479
origin,TN,Tennessee,Money,money,0.0845,8.45%,2.15%,0.0215
origin,TN,Tennessee,Money,understand government programs,0.0845,8.45%,2.16%,0.0216
origin,TN,Tennessee,Money,personal loans,0.0845,8.45%,4.57%,0.0457
origin,TN,Tennessee,Money,help pay for school,0.0845,8.45%,2.36%,0.0236
origin,TN,Tennessee,Money,emergency payments,0.0845,8.45%,6.88%,0.0688
origin,TN,Tennessee,Money,help pay for childcare,0.0845,8.45%,2.09%,0.0209
origin,TN,Tennessee,Money,financial assistance,0.0845,8.45%,49.7%,0.497
origin,TN,Tennessee,Money,government benefits,0.0845,8.45%,3.94%,0.0394
origin,TN,Tennessee,Money,financial education,0.0845,8.45%,1.4%,0.014
origin,TN,Tennessee,Money,help pay for car,0.0845,8.45%,11.56%,0.1156
"",TX,Texas,origin,origin,0,"","",0
origin,TX,Texas,Care,day camp,0.0373,3.73%,1.71%,0.0171
origin,TX,Texas,Care,residential care,0.0373,3.73%,1.49%,0.0149
origin,TX,Texas,Care,adult daycare,0.0373,3.73%,3.36%,0.0336
origin,TX,Texas,Care,peer support,0.0373,3.73%,1.41%,0.0141
origin,TX,Texas,Care,childcare,0.0373,3.73%,5.57%,0.0557
origin,TX,Texas,Care,case management,0.0373,3.73%,2.91%,0.0291
origin,TX,Texas,Care,head start,0.0373,3.73%,2.76%,0.0276
origin,TX,Texas,Care,adoption & foster care,0.0373,3.73%,1.38%,0.0138
origin,TX,Texas,Care,preschool,0.0373,3.73%,1.63%,0.0163
origin,TX,Texas,Care,support groups,0.0373,3.73%,19.69%,0.1969
origin,TX,Texas,Care,support network,0.0373,3.73%,4.94%,0.0494
origin,TX,Texas,Care,animal welfare,0.0373,3.73%,8.9%,0.089
origin,TX,Texas,Care,navigating the system,0.0373,3.73%,2.65%,0.0265
origin,TX,Texas,Care,relief for caregivers,0.0373,3.73%,2.42%,0.0242
origin,TX,Texas,Care,after school care,0.0373,3.73%,1.56%,0.0156
origin,TX,Texas,Care,recreation,0.0373,3.73%,1.78%,0.0178
origin,TX,Texas,Care,daytime care,0.0373,3.73%,1.66%,0.0166
origin,TX,Texas,Care,burial & funeral help,0.0373,3.73%,5.86%,0.0586
origin,TX,Texas,Care,bereavement,0.0373,3.73%,3.51%,0.0351
origin,TX,Texas,Care,disaster response,0.0373,3.73%,1.45%,0.0145
origin,TX,Texas,Care,care,0.0373,3.73%,1.19%,0.0119
origin,TX,Texas,Care,mentoring,0.0373,3.73%,2.14%,0.0214
origin,TX,Texas,Education,specialized training,0.0188,1.88%,11.01%,0.1101
origin,TX,Texas,Education,english as a second language (esl),0.0188,1.88%,26.16%,0.2616
origin,TX,Texas,Education,computer class,0.0188,1.88%,5.32%,0.0532
origin,TX,Texas,Education,tutoring,0.0188,1.88%,2.66%,0.0266
origin,TX,Texas,Education,ged/high-school equivalency,0.0188,1.88%,11.72%,0.1172
origin,TX,Texas,Education,alternative education,0.0188,1.88%,1.99%,0.0199
origin,TX,Texas,Education,skills & training,0.0188,1.88%,8.07%,0.0807
origin,TX,Texas,Education,more education,0.0188,1.88%,4.71%,0.0471
origin,TX,Texas,Education,english as a second language,0.0188,1.88%,1.34%,0.0134
origin,TX,Texas,Education,skills assessment,0.0188,1.88%,1.7%,0.017
origin,TX,Texas,Education,education,0.0188,1.88%,1.11%,0.0111
origin,TX,Texas,Education,help find school,0.0188,1.88%,4.29%,0.0429
origin,TX,Texas,Education,supported employment,0.0188,1.88%,10.41%,0.1041
origin,TX,Texas,Education,basic literacy,0.0188,1.88%,1.56%,0.0156
origin,TX,Texas,Education,special education,0.0188,1.88%,1.12%,0.0112
origin,TX,Texas,Food,food delivery,0.1241,12.41%,10.46%,0.1046
origin,TX,Texas,Food,food,0.1241,12.41%,1.95%,0.0195
origin,TX,Texas,Food,food pantries,0.1241,12.41%,1.52%,0.0152
origin,TX,Texas,Food,help pay for food,0.1241,12.41%,7.03%,0.0703
origin,TX,Texas,Food,government food benefits,0.1241,12.41%,4.96%,0.0496
origin,TX,Texas,Food,nutrition education,0.1241,12.41%,1.37%,0.0137
origin,TX,Texas,Food,meals,0.1241,12.41%,4.61%,0.0461
origin,TX,Texas,Food,community gardens,0.1241,12.41%,2.07%,0.0207
origin,TX,Texas,Food,food pantry,0.1241,12.41%,55.95%,0.5595
origin,TX,Texas,Food,emergency food,0.1241,12.41%,8.69%,0.0869
origin,TX,Texas,Money,financial aid & loans,0.0705,7.05%,7.65%,0.0765
origin,TX,Texas,Money,emergency payments,0.0705,7.05%,5.66%,0.0566
origin,TX,Texas,Money,help pay for childcare,0.0705,7.05%,3.71%,0.0371
origin,TX,Texas,Money,unemployment benefits,0.0705,7.05%,1.16%,0.0116
origin,TX,Texas,Money,personal loans,0.0705,7.05%,5.3%,0.053
origin,TX,Texas,Money,help pay for work expenses,0.0705,7.05%,1.29%,0.0129
origin,TX,Texas,Money,tax preparation,0.0705,7.05%,1.51%,0.0151
origin,TX,Texas,Money,financial education,0.0705,7.05%,1.17%,0.0117
origin,TX,Texas,Money,understand government programs,0.0705,7.05%,2.48%,0.0248
origin,TX,Texas,Money,financial assistance,0.0705,7.05%,43.43%,0.4343
origin,TX,Texas,Money,money,0.0705,7.05%,1.18%,0.0118
origin,TX,Texas,Money,help pay for car,0.0705,7.05%,11.27%,0.1127
origin,TX,Texas,Money,help pay for school,0.0705,7.05%,2.51%,0.0251
origin,TX,Texas,Money,government benefits,0.0705,7.05%,4.13%,0.0413
origin,TX,Texas,Legal,mediation,0.0102,1.02%,2.77%,0.0277
origin,TX,Texas,Legal,identification recovery,0.0102,1.02%,6.49%,0.0649
origin,TX,Texas,Legal,discrimination & civil rights,0.0102,1.02%,5.34%,0.0534
origin,TX,Texas,Legal,advocacy & legal aid,0.0102,1.02%,21.82%,0.2182
origin,TX,Texas,Legal,workplace rights,0.0102,1.02%,4.1%,0.041
origin,TX,Texas,Legal,translation & interpretation,0.0102,1.02%,2.79%,0.0279
origin,TX,Texas,Legal,notary,0.0102,1.02%,2.6%,0.026
origin,TX,Texas,Legal,representation,0.0102,1.02%,21.88%,0.2188
origin,TX,Texas,Legal,guardianship,0.0102,1.02%,3.73%,0.0373
origin,TX,Texas,Legal,citizenship & immigration,0.0102,1.02%,19.23%,0.1923
origin,TX,Texas,Legal,legal aid,0.0102,1.02%,2.11%,0.0211
origin,TX,Texas,Legal,legal,0.0102,1.02%,2.09%,0.0209
